customer_id,signup_date,acquisition_channel,city,gender,age,senior_citizen,plan,contract_type,payment_method,paperless_billing,addon_count,monthly_charge,is_verified,is_activated,tenure_months,monthly_logins,last_active_date,total_revenue,churn_date,is_churned
CUST-103101,2025-10-19,Organic Search,Bengaluru,Female,53,0,Basic,Monthly,UPI,No,1,284.0,0,0,7,17.0,2026-05-12,1988.0,,0
CUST-103102,2026-04-22,Email,Jaipur,Male,59,0,Basic,Annual,UPI,No,0,239.0,1,0,1,17.0,2026-05-28,239.0,,0
CUST-103103,2024-07-09,Referral,Ahmedabad,Male,53,0,Standard,Annual,Wallet,Yes,2,625.0,1,1,22,20.0,2026-05-25,13750.0,,0
CUST-103104,2026-02-23,Paid Search,Ahmedabad,Female,62,1,Basic,Monthly,Debit Card,Yes,1,270.0,1,1,3,24.0,2026-05-04,810.0,,0
CUST-103105,2025-03-14,Referral,Delhi,Male,40,0,Basic,Monthly,Credit Card,Yes,2,321.0,0,0,14,31.0,2026-05-22,4494.0,,0
CUST-103106,2024-10-05,Paid Social,Pune,Male,44,0,Premium,Two-Year,Debit Card,Yes,3,957.0,1,1,19,18.0,2026-05-20,18183.0,,0
CUST-103107,2024-07-24,Paid Search,Bengaluru,Male,43,0,Standard,Monthly,UPI,No,3,684.0,1,1,22,21.0,2026-05-30,15048.0,,0
CUST-103108,2025-04-14,Organic Search,Kolkata,Male,48,0,Premium,Annual,Wallet,Yes,1,880.0,1,1,13,7.0,2026-05-09,11440.0,,0
CUST-103109,2024-11-24,Email,Ahmedabad,Female,25,0,Basic,Two-Year,Debit Card,Yes,2,308.0,1,1,18,22.0,2026-05-26,5544.0,,0
CUST-103110,2024-11-25,Paid Social,Delhi,Female,62,1,Basic,Annual,Net Banking,Yes,2,291.0,1,1,18,17.0,2026-05-14,5238.0,,0
CUST-103111,2024-10-15,Organic Search,Delhi,Male,45,0,Premium,Two-Year,Credit Card,Yes,1,868.0,1,0,19,16.0,2026-05-08,16492.0,,0
CUST-103112,2024-09-12,Referral,Delhi,Male,46,0,Premium,Annual,Net Banking,No,0,773.0,1,0,20,16.0,2026-05-13,15460.0,,0
CUST-103113,2025-12-26,Paid Search,Bengaluru,Female,63,1,Standard,Monthly,UPI,Yes,2,595.0,1,1,5,22.0,2026-05-02,2975.0,,0
CUST-103114,2025-03-10,Paid Social,Chennai,Female,42,0,Standard,Monthly,UPI,Yes,1,534.0,0,0,14,14.0,2026-05-11,7476.0,,0
CUST-103115,2026-01-06,Paid Search,Delhi,Male,41,0,Basic,Monthly,UPI,Yes,3,349.0,1,0,4,35.0,2026-05-04,1396.0,,0
CUST-103116,2025-06-26,Organic Search,Hyderabad,Female,47,0,Standard,Monthly,Net Banking,Yes,1,575.0,1,1,4,18.0,2025-10-24,2300.0,2025-10-24,1
CUST-103117,2024-07-28,Referral,Mumbai,Male,66,1,Basic,Annual,Debit Card,No,1,261.0,1,1,22,10.0,2026-05-18,5742.0,,0
CUST-103118,2025-03-20,Paid Social,Bengaluru,Male,31,0,Basic,Monthly,Credit Card,No,0,230.0,1,0,14,8.0,2026-05-23,3220.0,,0
CUST-103119,2024-08-03,Paid Social,Delhi,Female,26,0,Standard,Monthly,UPI,No,1,570.0,1,0,21,19.0,2026-05-02,11970.0,,0
CUST-103120,2025-01-28,Organic Search,Bengaluru,Female,23,0,Basic,Annual,Credit Card,No,3,410.0,1,1,16,28.0,2026-05-04,6560.0,,0
CUST-103121,2026-01-22,Paid Social,Ahmedabad,Male,56,0,Basic,Monthly,Credit Card,Yes,2,309.0,0,0,4,18.0,2026-05-24,1236.0,,0
CUST-103122,2025-01-26,Paid Social,Jaipur,Female,18,0,Basic,Monthly,Credit Card,Yes,2,324.0,1,1,16,19.0,2026-05-25,5184.0,,0
CUST-103123,2024-11-21,Paid Social,Kolkata,Female,54,0,Basic,Annual,Debit Card,Yes,2,300.0,1,0,18,22.0,2026-05-06,5400.0,,0
CUST-103124,2024-09-26,Organic Search,Chennai,Female,63,1,Premium,Monthly,UPI,No,1,855.0,0,0,20,22.0,2026-05-25,17100.0,,0
CUST-103125,2024-09-05,Organic Search,Kolkata,Female,53,0,Premium,Monthly,Credit Card,Yes,3,1001.0,1,1,20,22.0,2026-05-25,20020.0,,0
CUST-103126,2024-11-10,Paid Search,Mumbai,Male,26,0,Basic,Monthly,UPI,Yes,1,258.0,0,0,18,8.0,2026-05-28,4644.0,,0
CUST-103127,2026-03-26,Organic Search,Bengaluru,Female,52,0,Basic,Annual,UPI,Yes,1,255.0,1,1,2,14.0,2026-05-12,510.0,,0
CUST-103128,2025-06-21,Referral,Delhi,Male,41,0,Premium,Annual,UPI,No,2,919.0,1,1,11,17.0,2026-05-10,10109.0,,0
CUST-103129,2025-12-23,Email,Kolkata,Male,19,0,Basic,Annual,Net Banking,Yes,2,321.0,1,1,5,13.0,2026-05-31,1605.0,,0
CUST-103130,2024-09-24,Paid Social,Mumbai,Male,28,0,Standard,Monthly,UPI,Yes,1,561.0,1,1,20,8.0,2026-05-24,11220.0,,0
CUST-103131,2025-08-18,Affiliate,Mumbai,Female,56,0,Basic,Annual,UPI,Yes,2,339.0,1,1,9,23.0,2026-05-10,3051.0,,0
CUST-103132,2026-01-26,Organic Search,Hyderabad,Male,47,0,Standard,Monthly,Credit Card,Yes,3,668.0,1,1,4,21.0,2026-05-17,2672.0,,0
CUST-103133,2025-12-18,Organic Search,Ahmedabad,Male,43,0,Basic,Annual,Credit Card,No,2,316.0,1,1,5,25.0,2026-05-29,1580.0,,0
CUST-103134,2025-11-19,Referral,Hyderabad,Female,58,0,Standard,Monthly,Net Banking,No,1,560.0,1,1,6,29.0,2026-05-22,3360.0,,0
CUST-103135,2025-12-01,Referral,Mumbai,Male,45,0,Standard,Monthly,Debit Card,No,0,485.0,1,1,5,21.0,2026-05-06,2425.0,,0
CUST-103136,2026-05-22,Affiliate,Pune,Male,68,1,Basic,Monthly,Debit Card,No,3,372.0,1,0,0,24.0,2026-05-28,372.0,,0
CUST-103137,2025-03-10,Organic Search,Kolkata,Male,20,0,Basic,Monthly,UPI,Yes,3,390.0,1,1,14,12.0,2026-05-22,5460.0,,0
CUST-103138,2025-01-17,Referral,Pune,Female,32,0,Standard,Monthly,UPI,No,2,607.0,1,1,16,25.0,2026-05-26,9712.0,,0
CUST-103139,2024-08-08,Paid Social,Mumbai,Male,27,0,Premium,Monthly,UPI,No,0,841.0,1,0,21,12.0,2026-05-08,17661.0,,0
CUST-103140,2024-10-11,Paid Social,Ahmedabad,Male,39,0,Standard,Two-Year,Debit Card,No,3,704.0,1,1,19,31.0,2026-05-27,13376.0,,0
CUST-103141,2025-03-22,Organic Search,Ahmedabad,Female,65,1,Basic,Annual,UPI,Yes,0,202.0,1,1,14,8.0,2026-05-24,2828.0,,0
CUST-103142,2024-07-26,Email,Ahmedabad,Female,39,0,Standard,Annual,Net Banking,Yes,3,688.0,1,1,22,29.0,2026-05-25,15136.0,,0
CUST-103143,2025-12-05,Organic Search,Bengaluru,Female,34,0,Basic,Monthly,Wallet,No,2,331.0,1,1,4,14.0,2026-04-04,1324.0,2026-04-04,1
CUST-103144,2025-02-11,Affiliate,Delhi,Male,22,0,Premium,Monthly,Debit Card,No,2,927.0,1,1,15,13.0,2026-05-15,13905.0,,0
CUST-103145,2025-01-22,Paid Search,Mumbai,Female,38,0,Premium,Two-Year,Credit Card,No,0,800.0,1,0,16,30.0,2026-05-21,12800.0,,0
CUST-103146,2026-04-03,Referral,Mumbai,Female,29,0,Basic,Monthly,Net Banking,Yes,1,300.0,1,1,1,17.0,2026-05-26,300.0,,0
CUST-103147,2024-07-14,Referral,Jaipur,Female,27,0,Standard,Annual,UPI,Yes,0,488.0,1,1,22,17.0,2026-05-16,10736.0,,0
CUST-103148,2025-08-05,Affiliate,Ahmedabad,Male,24,0,Standard,Annual,Wallet,No,2,613.0,1,1,0,16.0,2025-08-05,613.0,2025-08-05,1
CUST-103149,2025-08-11,Organic Search,Delhi,Male,50,0,Basic,Monthly,UPI,Yes,3,380.0,1,0,9,16.0,2026-05-15,3420.0,,0
CUST-103150,2026-04-30,Organic Search,Bengaluru,Female,54,0,Standard,Annual,Debit Card,Yes,3,689.0,1,1,0,20.0,2026-04-30,689.0,2026-04-30,1
CUST-103151,2025-03-26,Paid Search,Ahmedabad,Male,56,0,Standard,Annual,UPI,No,2,649.0,1,1,14,19.0,2026-05-25,9086.0,,0
CUST-103152,2026-03-29,Paid Social,Jaipur,Male,20,0,Standard,Two-Year,Debit Card,Yes,3,679.0,1,1,2,22.0,2026-05-14,1358.0,,0
CUST-103153,2025-10-06,Organic Search,Ahmedabad,Male,65,1,Standard,Monthly,UPI,Yes,3,688.0,1,1,7,20.0,2026-05-12,4816.0,,0
CUST-103154,2025-03-04,Organic Search,Hyderabad,Male,44,0,Standard,Monthly,UPI,Yes,3,685.0,1,1,14,14.0,2026-05-27,9590.0,,0
CUST-103155,2025-06-21,Paid Social,Pune,Female,47,0,Standard,Annual,Credit Card,Yes,0,498.0,1,1,11,16.0,2026-05-24,5478.0,,0
CUST-103156,2025-04-16,Organic Search,Chennai,Male,63,1,Standard,Monthly,UPI,Yes,3,698.0,1,1,9,24.0,2026-01-11,6282.0,2026-01-11,1
CUST-103157,2025-08-14,Organic Search,Pune,Female,32,0,Standard,Monthly,UPI,No,0,505.0,1,1,9,21.0,2026-05-30,4545.0,,0
CUST-103158,2025-01-05,Affiliate,Hyderabad,Female,44,0,Standard,Annual,Net Banking,No,1,574.0,1,0,16,25.0,2026-05-25,9184.0,,0
CUST-103159,2025-01-27,Paid Social,Delhi,Male,21,0,Standard,Monthly,UPI,Yes,1,555.0,0,0,16,12.0,2026-05-30,8880.0,,0
CUST-103160,2025-11-23,Email,Bengaluru,Male,43,0,Basic,Two-Year,Debit Card,No,3,371.0,1,1,6,26.0,2026-05-05,2226.0,,0
CUST-103161,2026-05-17,Email,Hyderabad,Male,31,0,Standard,Two-Year,UPI,Yes,0,494.0,0,0,0,21.0,2026-05-25,494.0,,0
CUST-103162,2025-07-21,Organic Search,Bengaluru,Male,27,0,Standard,Monthly,Debit Card,Yes,3,683.0,1,1,9,17.0,2026-04-17,6147.0,2026-04-17,1
CUST-103163,2025-01-27,Referral,Bengaluru,Female,50,0,Basic,Monthly,Wallet,Yes,1,276.0,1,1,0,19.0,2025-01-27,276.0,2025-01-27,1
CUST-103164,2024-07-17,Paid Search,Mumbai,Female,24,0,Basic,Monthly,Credit Card,Yes,0,230.0,1,1,22,18.0,2026-05-24,5060.0,,0
CUST-103165,2026-04-16,Referral,Mumbai,Female,68,1,Standard,Monthly,Wallet,Yes,3,682.0,1,1,1,8.0,2026-05-30,682.0,,0
CUST-103166,2026-04-01,Organic Search,Delhi,Female,30,0,Basic,Monthly,Debit Card,Yes,0,227.0,1,0,1,13.0,2026-05-22,227.0,,0
CUST-103167,2024-10-30,Organic Search,Ahmedabad,Male,22,0,Basic,Two-Year,Credit Card,No,1,268.0,1,1,19,20.0,2026-05-11,5092.0,,0
CUST-103168,2025-12-25,Organic Search,Delhi,Female,41,0,Basic,Monthly,UPI,No,1,249.0,1,0,5,11.0,2026-05-17,1245.0,,0
CUST-103169,2025-10-07,Paid Search,Ahmedabad,Male,38,0,Standard,Monthly,Wallet,Yes,2,621.0,1,1,7,26.0,2026-05-04,4347.0,,0
CUST-103170,2026-04-12,Email,Bengaluru,Male,52,0,Premium,Monthly,Net Banking,No,0,811.0,1,0,1,25.0,2026-05-05,811.0,,0
CUST-103171,2025-06-02,Referral,Hyderabad,Male,52,0,Premium,Monthly,UPI,Yes,2,932.0,1,1,11,23.0,2026-05-09,10252.0,,0
CUST-103172,2024-11-29,Referral,Bengaluru,Male,48,0,Premium,Annual,UPI,Yes,0,792.0,0,0,18,9.0,2026-05-07,14256.0,,0
CUST-103173,2025-02-05,Email,Hyderabad,Female,47,0,Premium,Annual,UPI,Yes,0,794.0,1,0,15,15.0,2026-05-18,11910.0,,0
CUST-103174,2025-12-01,Referral,Ahmedabad,Female,58,0,Basic,Monthly,UPI,Yes,0,194.0,1,0,5,9.0,2026-05-25,970.0,,0
CUST-103175,2024-10-26,Organic Search,Ahmedabad,Male,51,0,Basic,Monthly,UPI,Yes,0,196.0,1,1,10,30.0,2025-08-22,1960.0,2025-08-22,1
CUST-103176,2025-09-06,Affiliate,Hyderabad,Male,25,0,Basic,Two-Year,Wallet,Yes,1,264.0,1,1,8,15.0,2026-05-20,2112.0,,0
CUST-103177,2026-01-24,Paid Social,Chennai,Female,42,0,Basic,Annual,Net Banking,Yes,2,347.0,1,1,4,21.0,2026-05-31,1388.0,,0
CUST-103178,2024-08-29,Organic Search,Hyderabad,Female,53,0,Premium,Monthly,Credit Card,Yes,2,913.0,1,1,21,28.0,2026-05-23,19173.0,,0
CUST-103179,2025-06-21,Paid Search,Pune,Female,31,0,Premium,Monthly,UPI,Yes,0,774.0,1,0,11,9.0,2026-05-20,8514.0,,0
CUST-103180,2024-12-07,Email,Hyderabad,Male,62,1,Standard,Monthly,Credit Card,No,1,533.0,1,1,17,13.0,2026-05-02,9061.0,,0
CUST-103181,2025-05-29,Organic Search,Hyderabad,Male,43,0,Premium,Monthly,Wallet,Yes,1,871.0,1,1,11,25.0,2026-04-24,9581.0,2026-04-24,1
CUST-103182,2024-10-18,Paid Search,Hyderabad,Female,34,0,Standard,Monthly,Net Banking,No,1,551.0,1,1,19,26.0,2026-05-20,10469.0,,0
CUST-103183,2025-01-19,Organic Search,Hyderabad,Female,37,0,Basic,Annual,Net Banking,Yes,2,323.0,1,1,16,15.0,2026-05-28,5168.0,,0
CUST-103184,2024-09-20,Organic Search,Ahmedabad,Male,50,0,Basic,Monthly,Debit Card,No,1,248.0,1,1,20,11.0,2026-05-25,4960.0,,0
CUST-103185,2025-03-16,Organic Search,Ahmedabad,Male,54,0,Premium,Annual,Credit Card,No,1,857.0,1,0,14,22.0,2026-05-13,11998.0,,0
CUST-103186,2025-09-17,Referral,Delhi,Male,31,0,Standard,Annual,UPI,Yes,0,494.0,1,1,8,21.0,2026-05-15,3952.0,,0
CUST-103187,2025-01-09,Affiliate,Bengaluru,Female,26,0,Basic,Annual,Net Banking,No,1,249.0,1,1,16,15.0,2026-05-17,3984.0,,0
CUST-103188,2026-02-22,Organic Search,Hyderabad,Male,22,0,Basic,Annual,Debit Card,No,3,398.0,1,0,3,23.0,2026-05-04,1194.0,,0
CUST-103189,2025-08-16,Paid Social,Delhi,Female,43,0,Standard,Monthly,Debit Card,Yes,2,639.0,1,0,9,10.0,2026-05-06,5751.0,,0
CUST-103190,2026-05-22,Organic Search,Mumbai,Female,66,1,Premium,Annual,Debit Card,Yes,1,869.0,1,1,0,23.0,2026-05-30,869.0,,0
CUST-103191,2025-10-06,Organic Search,Chennai,Male,67,1,Standard,Annual,UPI,Yes,1,590.0,1,1,7,21.0,2026-05-08,4130.0,,0
CUST-103192,2024-11-04,Paid Search,Mumbai,Male,47,0,Premium,Monthly,UPI,No,1,839.0,0,0,18,5.0,2026-05-09,15102.0,,0
CUST-103193,2025-07-19,Referral,Chennai,Male,45,0,Basic,Two-Year,Net Banking,Yes,2,316.0,1,1,10,19.0,2026-05-11,3160.0,,0
CUST-103194,2025-10-05,Paid Search,Mumbai,Male,44,0,Premium,Two-Year,Credit Card,No,3,974.0,1,0,7,20.0,2026-05-28,6818.0,,0
CUST-103195,2025-05-13,Paid Social,Delhi,Female,30,0,Standard,Annual,UPI,Yes,0,510.0,1,1,12,22.0,2026-05-27,6120.0,,0
CUST-103196,2024-07-28,Paid Search,Delhi,Female,39,0,Standard,Monthly,Debit Card,Yes,2,600.0,1,1,22,14.0,2026-05-06,13200.0,,0
CUST-103197,2024-10-10,Organic Search,Delhi,Male,66,1,Premium,Annual,UPI,Yes,3,989.0,1,1,19,31.0,2026-05-08,18791.0,,0
CUST-103198,2024-11-22,Organic Search,Ahmedabad,Female,50,0,Premium,Monthly,Debit Card,Yes,0,777.0,1,1,18,17.0,2026-05-09,13986.0,,0
CUST-103199,2025-03-29,Email,Mumbai,Male,30,0,Basic,Monthly,Credit Card,No,2,330.0,0,0,14,26.0,2026-05-10,4620.0,,0
CUST-103200,2026-02-08,Referral,Delhi,Female,22,0,Premium,Monthly,Debit Card,Yes,2,936.0,1,1,2,11.0,2026-04-09,1872.0,2026-04-09,1
CUST-103201,2024-06-19,Email,Delhi,Female,57,0,Standard,Annual,Wallet,Yes,3,662.0,1,1,23,25.0,2026-05-13,15226.0,,0
CUST-103202,2026-04-18,Affiliate,Chennai,Male,64,1,Basic,Annual,UPI,No,1,253.0,1,1,1,19.0,2026-05-18,253.0,2026-05-18,1
CUST-103203,2025-06-21,Paid Search,Ahmedabad,Male,23,0,Standard,Monthly,Wallet,No,3,697.0,1,0,11,20.0,2026-05-05,7667.0,,0
CUST-103204,2026-05-09,Email,Delhi,Female,37,0,Standard,Monthly,Debit Card,No,0,520.0,1,1,0,17.0,2026-05-09,520.0,2026-05-09,1
CUST-103205,2025-10-10,Paid Social,Ahmedabad,Male,62,1,Standard,Monthly,Net Banking,Yes,2,598.0,1,1,2,20.0,2025-12-09,1196.0,2025-12-09,1
CUST-103206,2025-05-05,Organic Search,Jaipur,Female,31,0,Basic,Monthly,Net Banking,No,1,265.0,0,0,12,2.0,2026-05-05,3180.0,,0
CUST-103207,2024-08-24,Organic Search,Chennai,Male,27,0,Basic,Monthly,UPI,Yes,2,329.0,0,0,21,32.0,2026-05-19,6909.0,,0
CUST-103208,2025-11-19,Organic Search,Surat,Male,38,0,Basic,Monthly,Credit Card,Yes,2,319.0,1,1,3,13.0,2026-02-17,957.0,2026-02-17,1
CUST-103209,2025-08-18,Organic Search,Jaipur,Female,38,0,Standard,Monthly,UPI,No,1,581.0,1,1,9,13.0,2026-05-10,5229.0,,0
CUST-103210,2025-02-25,Paid Social,Delhi,Male,43,0,Basic,Monthly,Debit Card,Yes,3,371.0,0,0,15,20.0,2026-05-23,5565.0,,0
CUST-103211,2026-01-17,Referral,Hyderabad,Male,68,1,Standard,Annual,UPI,Yes,1,553.0,1,0,4,22.0,2026-05-05,2212.0,,0
CUST-103212,2025-10-25,Referral,Delhi,Male,68,1,Standard,Monthly,UPI,Yes,1,549.0,1,1,7,9.0,2026-05-31,3843.0,,0
CUST-103213,2024-12-28,Paid Search,Kolkata,Male,48,0,Basic,Annual,Wallet,Yes,2,323.0,1,0,17,10.0,2026-05-14,5491.0,,0
CUST-103214,2024-09-19,Organic Search,Delhi,Male,21,0,Basic,Monthly,Wallet,Yes,2,315.0,0,0,20,29.0,2026-05-28,6300.0,,0
CUST-103215,2025-09-24,Referral,Delhi,Male,31,0,Basic,Monthly,Debit Card,No,2,332.0,1,1,8,17.0,2026-05-26,2656.0,,0
CUST-103216,2024-08-29,Paid Social,Jaipur,Male,27,0,Premium,Monthly,Credit Card,Yes,0,794.0,1,0,21,14.0,2026-05-21,16674.0,,0
CUST-103217,2025-06-18,Organic Search,Chennai,Male,18,0,Premium,Monthly,Net Banking,Yes,3,977.0,1,1,8,15.0,2026-02-13,7816.0,2026-02-13,1
CUST-103218,2026-05-19,Paid Social,Surat,Female,37,0,Basic,Monthly,Wallet,Yes,1,263.0,1,0,0,25.0,2026-05-17,263.0,,0
CUST-103219,2025-11-24,Paid Social,Ahmedabad,Female,18,0,Basic,Annual,UPI,Yes,2,307.0,1,0,6,26.0,2026-05-09,1842.0,,0
CUST-103220,2025-01-14,Paid Social,Mumbai,Male,47,0,Standard,Monthly,UPI,Yes,0,515.0,1,0,16,11.0,2026-05-24,8240.0,,0
CUST-103221,2026-05-02,Affiliate,Delhi,Female,32,0,Basic,Monthly,Wallet,Yes,0,210.0,1,0,0,23.0,2026-05-18,210.0,,0
CUST-103222,2026-03-17,Referral,Delhi,Female,55,0,Standard,Monthly,UPI,No,2,630.0,0,0,2,23.0,2026-05-04,1260.0,,0
CUST-103223,2025-05-25,Referral,Bengaluru,Female,45,0,Basic,Monthly,Debit Card,No,0,184.0,1,1,12,21.0,2026-05-12,2208.0,,0
CUST-103224,2024-06-17,Organic Search,Delhi,Female,67,1,Standard,Annual,Credit Card,Yes,2,643.0,1,1,23,28.0,2026-05-22,14789.0,,0
CUST-103225,2026-03-12,Affiliate,Chennai,Male,43,0,Basic,Monthly,Credit Card,Yes,0,172.0,1,1,2,13.0,2026-05-28,344.0,,0
CUST-103226,2026-01-28,Referral,Mumbai,Male,26,0,Premium,Monthly,UPI,No,1,871.0,1,1,4,32.0,2026-05-14,3484.0,,0
CUST-103227,2026-05-13,Organic Search,Hyderabad,Female,65,1,Basic,Annual,Debit Card,No,3,382.0,1,0,0,34.0,2026-05-30,382.0,,0
CUST-103228,2026-04-14,Paid Search,Kolkata,Male,34,0,Basic,Monthly,Debit Card,No,2,330.0,1,0,1,31.0,2026-05-19,330.0,,0
CUST-103229,2025-05-25,Paid Social,Pune,Female,57,0,Premium,Monthly,Wallet,No,1,857.0,1,1,12,0.0,2026-05-20,10284.0,2026-05-20,1
CUST-103230,2024-06-12,Paid Social,Delhi,Female,58,0,Basic,Annual,Credit Card,Yes,0,201.0,1,1,23,17.0,2026-05-08,4623.0,,0
CUST-103231,2025-03-16,Organic Search,Mumbai,Male,66,1,Basic,Monthly,Wallet,Yes,3,390.0,1,1,14,24.0,2026-05-10,5460.0,2026-05-10,1
CUST-103232,2025-03-11,Paid Search,Mumbai,Male,51,0,Basic,Two-Year,UPI,Yes,2,320.0,1,1,14,20.0,2026-05-29,4480.0,,0
CUST-103233,2025-01-06,Organic Search,Hyderabad,Female,44,0,Standard,Annual,UPI,Yes,1,563.0,1,0,16,19.0,2026-05-12,9008.0,,0
CUST-103234,2026-01-11,Organic Search,Bengaluru,Male,38,0,Standard,Monthly,Wallet,No,3,684.0,1,0,4,18.0,2026-05-25,2736.0,,0
CUST-103235,2026-01-12,Organic Search,Ahmedabad,Female,41,0,Standard,Monthly,UPI,Yes,3,713.0,1,1,4,31.0,2026-05-15,2852.0,,0
CUST-103236,2024-06-04,Email,Surat,Female,58,0,Basic,Monthly,UPI,No,2,296.0,1,0,23,27.0,2026-05-27,6808.0,,0
CUST-103237,2026-03-29,Paid Social,Pune,Male,47,0,Basic,Annual,UPI,No,1,279.0,0,0,2,20.0,2026-05-24,558.0,,0
CUST-103238,2025-01-09,Paid Social,Chennai,Male,20,0,Basic,Monthly,Debit Card,No,2,327.0,1,1,2,22.0,2025-03-10,654.0,2025-03-10,1
CUST-103239,2024-10-07,Paid Social,Delhi,Female,37,0,Basic,Annual,Net Banking,No,3,385.0,1,0,19,21.0,2026-05-19,7315.0,,0
CUST-103240,2024-12-06,Affiliate,Jaipur,Female,65,1,Basic,Monthly,Wallet,Yes,1,241.0,1,1,15,31.0,2026-03-01,3615.0,2026-03-01,1
CUST-103241,2024-07-17,Paid Search,Mumbai,Male,28,0,Standard,Annual,UPI,No,2,637.0,0,0,22,24.0,2026-05-22,14014.0,,0
CUST-103242,2024-09-06,Affiliate,Mumbai,Male,42,0,Standard,Two-Year,UPI,No,2,603.0,1,1,20,34.0,2026-05-17,12060.0,,0
CUST-103243,2025-01-01,Paid Social,Kolkata,Male,61,1,Standard,Monthly,UPI,Yes,1,582.0,0,0,16,22.0,2026-05-28,9312.0,,0
CUST-103244,2024-08-04,Organic Search,Kolkata,Male,33,0,Standard,Monthly,Wallet,Yes,0,492.0,0,0,21,17.0,2026-05-23,10332.0,,0
CUST-103245,2024-10-04,Paid Search,Bengaluru,Male,53,0,Standard,Monthly,Credit Card,Yes,2,642.0,1,1,19,10.0,2026-05-02,12198.0,,0
CUST-103246,2024-11-29,Paid Social,Ahmedabad,Male,58,0,Basic,Annual,UPI,Yes,0,189.0,1,1,2,26.0,2025-01-28,378.0,2025-01-28,1
CUST-103247,2025-12-11,Affiliate,Delhi,Female,34,0,Standard,Monthly,UPI,No,1,546.0,1,1,5,4.0,2026-05-05,2730.0,,0
CUST-103248,2024-10-24,Affiliate,Hyderabad,Male,64,1,Basic,Annual,UPI,Yes,1,258.0,1,1,19,18.0,2026-05-12,4902.0,,0
CUST-103249,2026-04-01,Paid Social,Chennai,F,41,0,Standard,Annual,Debit Card,Yes,0,489.0,1,1,0,6.0,2026-04-01,489.0,2026-04-01,1
CUST-103250,2026-05-12,Email,DELHI,Female,33,0,Standard,Two-Year,Credit Card,Yes,1,556.0,1,1,0,26.0,2026-05-29,556.0,,0
CUST-103251,2025-02-01,Paid Search,Ahmedabad,Female,29,0,Standard,Annual,Debit Card,No,1,585.0,1,1,15,17.0,2026-05-29,8775.0,,0
CUST-103252,2024-06-17,Paid Social,Pune,Female,31,0,Premium,Annual,Credit Card,Yes,0,791.0,1,1,23,22.0,2026-05-19,18193.0,,0
CUST-103253,2024-12-28,Paid Social,Hyderabad,Male,47,0,Basic,Monthly,UPI,Yes,1,262.0,1,1,17,3.0,2026-05-07,4454.0,,0
CUST-103254,2024-09-03,Organic Search,Delhi,Female,29,0,Basic,Monthly,Debit Card,No,2,344.0,1,1,1,25.0,2024-10-03,344.0,2024-10-03,1
CUST-103255,2024-06-24,Affiliate,Pune,Male,36,0,Premium,Annual,Debit Card,Yes,1,863.0,1,1,23,25.0,2026-05-30,19849.0,,0
CUST-103256,2026-01-10,Organic Search,Surat,Male,54,0,Basic,Annual,UPI,Yes,1,277.0,1,1,4,13.0,2026-05-29,1108.0,,0
CUST-103257,2024-08-19,Paid Social,Mumbai,Female,63,1,Basic,Annual,Debit Card,Yes,2,328.0,1,1,21,16.0,2026-05-11,6888.0,,0
CUST-103258,2025-12-08,Paid Search,Bengaluru,Male,53,0,Basic,Monthly,Net Banking,No,0,215.0,1,1,0,25.0,2025-12-08,215.0,2025-12-08,1
CUST-103259,2025-09-30,Organic Search,Pune,Male,45,0,Basic,Monthly,Debit Card,Yes,3,379.0,1,1,5,25.0,2026-02-27,1895.0,2026-02-27,1
CUST-103260,2025-05-08,Organic Search,Bengaluru,Female,54,0,Standard,Monthly,Debit Card,Yes,0,509.0,1,1,12,23.0,2026-05-25,6108.0,,0
CUST-103261,2025-01-19,Referral,Kolkata,Male,39,0,Premium,Monthly,Debit Card,No,1,887.0,1,1,2,6.0,2025-03-20,1774.0,2025-03-20,1
CUST-103262,2025-03-08,Organic Search,Pune,Male,32,0,Standard,Monthly,UPI,Yes,3,675.0,1,1,14,21.0,2026-05-21,9450.0,,0
CUST-103263,2025-01-13,Paid Social,Bengaluru,Male,56,0,Standard,Monthly,UPI,Yes,3,686.0,1,1,16,28.0,2026-05-29,10976.0,,0
CUST-103264,2025-02-08,Paid Social,Ahmedabad,Male,25,0,Standard,Monthly,Credit Card,Yes,1,550.0,1,1,15,12.0,2026-05-06,8250.0,,0
CUST-103265,2024-12-13,Organic Search,Hyderabad,Female,65,1,Premium,Monthly,UPI,No,1,875.0,0,0,17,13.0,2026-05-14,14875.0,,0
CUST-103266,2026-05-11,Organic Search,Mumbai,Male,40,0,Basic,Monthly,Debit Card,No,3,355.0,1,1,0,22.0,2026-05-11,355.0,2026-05-11,1
CUST-103267,2026-04-01,Referral,Ahmedabad,Male,60,1,Standard,Two-Year,Debit Card,No,1,555.0,1,1,1,14.0,2026-05-09,555.0,,0
CUST-103268,2026-02-23,Email,Bengaluru,Female,23,0,Basic,Two-Year,UPI,Yes,0,215.0,1,1,3,27.0,2026-05-31,645.0,,0
CUST-103269,2026-02-02,Organic Search,Bengaluru,Female,43,0,Basic,Monthly,Wallet,Yes,1,257.0,1,1,3,22.0,2026-05-21,771.0,,0
CUST-103270,2024-12-08,Email,Surat,Female,39,0,Standard,Annual,Wallet,No,0,473.0,1,1,17,18.0,2026-05-02,8041.0,,0
